word,wlen,firsttime,totaltime,word,surprisal
keer ,5,196.125,216.0,keer,17.567629341173124
zien ,5,223.5,263.75,zien,17.567629341173124
trillen. ,9,102.375,156.125,trillen,17.567629341173124
Ongetwijfeld ,13,238.625,311.25,ongetwijfeld,25.26048615415301
eens ,5,146.625,191.0,eens,17.567629341173124
een ,4,53.375,53.375,een,17.567629341173124
keer ,5,123.375,145.375,keer,17.567629341173124
toen ,5,160.75,191.125,toen,17.567629341173124
ik ,3,82.25,98.5,ik,17.567629341173124
razend ,7,156.875,258.5,razend,17.567629341173124
"was, ",5,60.125,60.125,was,17.567629341173124
merkte ,7,178.875,253.125,merkte,17.567629341173124
Poirot ,7,187.125,187.125,poirot,17.567629341173124
droog ,6,92.5,126.625,droog,17.567629341173124
op. ,4,156.0,156.0,op,17.567629341173124
"Ja, ",4,57.25,57.25,ja,25.26048615415301
inderdaad! ,11,249.5,322.875,inderdaad,17.567629341173124
Je ,3,75.75,75.75,je,25.26048615415301
was ,4,238.125,251.375,was,17.567629341173124
geweldig ,9,134.375,134.375,geweldig,17.567629341173124
kwaad. ,7,164.125,246.25,kwaad,17.567629341173124
Herinner ,9,168.5,304.875,herinner,25.26048615415301
je ,3,28.0,52.25,je,17.567629341173124
je ,3,64.125,64.125,je,17.567629341173124
het ,4,99.5,99.5,het,17.567629341173124
nog? ,5,92.875,92.875,nog,17.567629341173124
Toen ,5,77.75,77.75,toen,25.26048615415301
je ,3,162.625,201.125,je,17.567629341173124
ontdekte ,9,198.125,337.375,ontdekte,17.567629341173124
dat ,4,73.625,73.625,dat,17.567629341173124
het ,4,61.5,76.75,het,17.567629341173124
slot ,5,206.375,309.0,slot,17.567629341173124
van ,4,102.0,124.5,van,17.567629341173124
het ,4,60.25,60.25,het,17.567629341173124
koffertje ,10,186.375,357.5,koffertje,17.567629341173124
in ,3,57.75,69.25,in,17.567629341173124
mevrouw ,8,160.25,183.0,mevrouw,17.567629341173124
slaapkamer ,11,209.25,244.375,slaapkamer,17.567629341173124
was ,4,48.625,48.625,was,17.567629341173124
geforceerd. ,12,196.5,303.0,geforceerd,17.567629341173124
Je ,3,0.0,0.0,je,25.26048615415301
stond ,6,195.25,233.125,stond,17.567629341173124
bij ,4,92.625,92.625,bij,17.567629341173124
de ,3,33.25,33.25,de,17.567629341173124
"schoorsteenmantel, ",19,232.0,435.0,schoorsteenmantel,17.567629341173124
terwijl ,8,186.375,224.0,terwijl,17.567629341173124
je ,3,20.0,20.0,je,17.567629341173124
de ,3,42.0,42.0,de,17.567629341173124
spulletjes ,11,260.375,404.625,spulletjes,17.567629341173124
die ,4,39.625,50.125,die,17.567629341173124
erop ,5,141.875,157.5,erop,17.567629341173124
stonden ,8,110.125,154.75,stonden,17.567629341173124
netjes ,7,211.125,233.0,netjes,17.567629341173124
op ,3,68.875,68.875,op,17.567629341173124
een ,4,92.0,103.125,een,17.567629341173124
rijtje ,7,155.75,175.375,rijtje,17.567629341173124
zette. ,7,188.5,237.125,zette,17.567629341173124
Je ,3,52.25,52.25,je,25.26048615415301
hand ,5,164.875,164.875,hand,17.567629341173124
trilde ,7,170.375,191.75,trilde,17.567629341173124
als ,4,55.75,55.75,als,17.567629341173124
een ,4,86.75,93.375,een,17.567629341173124
Ik ,3,40.0,40.0,ik,25.26048615415301
moet ,5,211.375,289.0,moet,17.567629341173124
zeggen... ,10,178.375,202.125,zeggen,17.567629341173124
Maar ,5,89.875,98.5,maar,25.26048615415301
ik ,3,22.625,22.625,ik,17.567629341173124
hield ,6,91.125,114.125,hield,17.567629341173124
plotseling ,11,199.25,265.125,plotseling,17.567629341173124
op. ,4,16.25,16.25,op,17.567629341173124
Want ,5,124.75,124.75,want,25.26048615415301
onder ,6,159.5,191.75,onder,17.567629341173124
het ,4,67.25,89.625,het,17.567629341173124
slaken ,7,197.5,197.5,slaken,17.567629341173124
van ,4,23.375,56.0,van,17.567629341173124
een ,4,87.875,118.875,een,17.567629341173124
"rauwe, ",7,93.5,93.5,rauwe,17.567629341173124
kreet ,6,178.125,178.125,kreet,17.567629341173124
vernietigde ,12,194.625,393.75,vernietigde,17.567629341173124
Poirot ,7,150.5,186.0,poirot,17.567629341173124
opnieuw ,8,245.125,300.875,opnieuw,17.567629341173124
het ,4,55.125,69.375,het,17.567629341173124
meesterwerk ,12,240.75,298.75,meesterwerk,17.567629341173124
dat ,4,52.0,52.0,dat,17.567629341173124
hij ,4,130.5,145.625,hij,17.567629341173124
van ,4,117.375,117.375,van,17.567629341173124
de ,3,14.375,14.375,de,17.567629341173124
kaarten ,8,194.0,285.25,kaarten,17.5705969346105
had ,4,49.875,49.875,had,17.567629341173124
"opgebouwd, ",11,133.25,162.5,opgebouwd,17.567629341173124
en ,3,41.0,41.0,en,17.567629341173124
met ,4,71.5,71.5,met,17.567629341173124
de ,3,174.25,174.25,de,17.567629341173124
handen ,7,59.0,84.5,handen,17.567629341173124
voor ,5,84.75,84.75,voor,17.567629341173124
de ,3,32.25,32.25,de,17.567629341173124
ogen ,5,99.75,99.75,ogen,17.567629341173124
bewoog ,7,200.375,266.0,bewoog,17.5705969346105
hij ,4,124.375,124.375,hij,17.567629341173124
zijn ,5,91.375,91.375,zijn,17.567629341173124
lichaam ,8,139.125,149.5,lichaam,17.567629341173124
voor- ,6,74.25,106.5,voor,17.567629341173124
en ,3,64.375,64.375,en,17.567629341173124
"achterover, ",12,187.5,229.25,achterover,17.567629341173124
alsof ,6,106.0,135.875,alsof,17.567629341173124
hij ,4,112.125,176.875,hij,17.567629341173124
aan ,4,76.5,76.5,aan,17.567629341173124
de ,3,0.0,0.0,de,17.567629341173124
diepste ,8,179.125,271.75,diepste,17.567629341173124
ellende ,8,169.25,213.75,ellende,17.567629341173124
ten ,4,37.125,58.0,ten,17.567629341173124
prooi ,6,140.625,246.375,prooi,17.567629341173124
was. ,5,61.25,61.25,was,17.567629341173124
Goeie ,6,182.875,210.75,goeie,25.26048615415301
"hemel, ",7,185.0,224.125,hemel,17.567629341173124
Poirot! ,8,144.875,216.375,poirot,17.567629341173124
riep ,5,116.75,116.75,riep,17.567629341173124
ik. ,4,132.75,132.75,ik,17.567629341173124
Wat ,4,92.125,92.125,wat,25.26048615415301
is ,3,69.875,130.5,is,17.567629341173124
er? ,4,112.25,112.25,er,17.567629341173124
Ben ,4,66.125,78.125,ben,25.26048615415301
je ,3,126.0,126.0,je,17.567629341173124
ziek? ,6,173.125,173.125,ziek,17.567629341173124
"Nee, ",5,117.375,117.375,nee,25.26048615415301
"nee, ",5,194.375,296.0,nee,17.567629341173124
bracht ,7,114.75,136.75,bracht,17.567629341173124
hij ,4,115.25,115.25,hij,17.567629341173124
er ,3,53.5,53.5,er,17.567629341173124
met ,4,92.875,92.875,met,17.567629341173124
moeite ,7,144.375,161.375,moeite,17.567629341173124
uit. ,5,96.375,96.375,uit,17.567629341173124
Het ,4,64.75,83.375,het,25.26048615415301
"is, ",4,169.125,253.125,is,17.567629341173124
het ,4,125.375,145.75,het,17.567629341173124
"is, ",4,52.5,72.375,is,17.567629341173124
ik ,3,76.5,191.25,ik,17.567629341173124
heb ,4,111.0,111.0,heb,17.567629341173124
een ,4,133.125,133.125,een,8.923138508155578
idee! ,6,95.375,95.375,idee,17.5705969346105
O! ,3,63.25,95.75,o,25.26048615415301
zei ,4,175.0,175.0,zei,17.567629341173124
ik ,3,70.25,105.5,ik,17.567629341173124
opgelucht. ,11,207.875,294.625,opgelucht,17.567629341173124
Een ,4,89.875,89.875,een,25.26048615415301
van ,4,146.125,149.25,van,17.567629341173124
je ,3,54.625,54.625,je,17.567629341173124
'ideetjes'? ,12,194.125,364.5,ideetjes,17.567629341173124
"Nee, ",5,104.5,141.75,nee,25.26048615415301
mon ,4,172.25,212.75,mon,17.567629341173124
"foie, ",6,276.875,380.625,foie,17.567629341173124
nee! ,5,116.125,133.125,nee,17.567629341173124
antwoordde ,11,246.625,294.75,antwoordde,25.26048615415301
Poirot ,7,59.25,59.25,poirot,17.567629341173124
eerlijk. ,9,138.5,183.125,eerlijk,17.567629341173124
Dit ,4,129.25,129.25,dit,25.26048615415301
keer ,5,133.0,162.5,keer,17.567629341173124
is ,3,91.0,91.0,is,17.567629341173124
het ,4,24.375,24.375,het,17.567629341173124
een ,4,25.625,25.625,een,17.5705969346105
reusachtig ,11,201.0,350.375,reusachtig,17.567629341173124
idee! ,6,123.375,123.375,idee,17.567629341173124
Enorm ,6,118.625,118.625,enorm,25.26048615415301
En ,3,102.75,102.75,en,25.26048615415301
"jij, ",5,136.125,170.625,jij,17.567629341173124
"jij, ",5,123.25,123.25,jij,17.567629341173124
beste ,6,96.375,109.0,beste,17.567629341173124
"vriend, ",8,120.625,141.0,vriend,17.567629341173124
hebt ,5,55.625,82.125,hebt,17.567629341173124
het ,4,243.75,271.75,het,17.567629341173124
me ,3,83.25,83.25,me,17.567629341173124
aan ,4,142.125,142.125,aan,17.567629341173124
de ,3,116.5,116.5,de,17.567629341173124
hand ,5,71.0,71.0,hand,17.567629341173124
gedaan! ,8,244.75,321.625,gedaan,17.567629341173124
Plotseling ,11,113.5,174.25,plotseling,25.26048615415301
sloeg ,6,133.125,133.125,sloeg,17.567629341173124
hij ,4,55.125,55.125,hij,17.567629341173124
zijn ,5,147.875,147.875,zijn,17.567629341173124
armen ,6,59.875,84.25,armen,17.567629341173124
om ,3,53.75,53.75,om,17.567629341173124
mij ,4,38.125,38.125,mij,17.567629341173124
heen ,5,153.875,171.625,heen,17.567629341173124
en ,3,70.875,70.875,en,17.567629341173124
zoende ,7,120.625,120.625,zoende,17.567629341173124
me ,3,82.375,82.375,me,17.567629341173124
op ,3,0.0,0.0,op,17.567629341173124
beide ,6,148.875,159.75,beide,17.567629341173124
"wangen, ",8,136.75,161.375,wangen,17.567629341173124
en ,3,82.875,105.375,en,17.567629341173124
voordat ,8,180.25,246.25,voordat,17.567629341173124
ik ,3,56.875,75.875,ik,17.567629341173124
van ,4,107.75,143.5,van,17.567629341173124
mijn ,5,52.875,52.875,mijn,17.567629341173124
verbazing ,10,191.125,273.875,verbazing,17.567629341173124
bekomen ,8,133.625,133.625,bekomen,17.567629341173124
"was, ",5,66.625,66.625,was,17.567629341173124
rende ,6,108.125,142.25,rende,17.567629341173124
hij ,4,182.0,261.75,hij,17.567629341173124
hals ,5,8.5,8.5,hals,17.567629341173124
over ,5,204.375,237.75,over,17.567629341173124
kop ,4,71.25,71.25,kop,17.567629341173124
de ,3,92.75,92.75,de,17.567629341173124
kamer ,6,148.125,148.125,kamer,17.567629341173124
uit. ,5,8.875,8.875,uit,17.567629341173124
Op ,3,18.0,18.0,op,25.26048615415301
dat ,4,88.5,88.5,dat,17.567629341173124
moment ,7,167.375,215.25,moment,17.567629341173124
kwam ,5,80.875,80.875,kwam,17.567629341173124
Mary ,5,103.75,103.75,mary,17.567629341173124
Cavendish ,10,152.125,191.0,cavendish,17.567629341173124
binnen. ,8,114.0,114.0,binnen,17.567629341173124
Wat ,4,21.375,21.375,wat,25.26048615415301
is ,3,7.375,7.375,is,17.567629341173124
er ,3,185.125,192.75,er,17.567629341173124
toch ,5,39.625,39.625,toch,17.567629341173124
met ,4,100.625,100.625,met,8.923138508155578
monsieur ,9,157.25,157.25,monsieur,17.5705969346105
Poirot ,7,106.0,198.0,poirot,17.567629341173124
aan ,4,73.375,84.25,aan,17.567629341173124
de ,3,10.125,10.125,de,17.567629341173124
hand? ,6,192.375,192.375,hand,17.567629341173124
Hij ,4,59.875,59.875,hij,25.26048615415301
rende ,6,182.625,274.25,rende,17.567629341173124
langs ,6,41.125,41.125,langs,17.567629341173124
me ,3,60.125,60.125,me,17.567629341173124
heen ,5,59.375,79.375,heen,17.567629341173124
en ,3,59.875,110.125,en,17.567629341173124
schreeuwde: ,12,169.875,209.125,schreeuwde,17.567629341173124
Een ,4,56.125,56.125,een,17.567629341173124
garage! ,8,250.5,316.375,garage,17.567629341173124
In ,3,94.875,94.875,in,25.26048615415301
"hemelsnaam, ",12,266.125,537.5,hemelsnaam,17.567629341173124
wijs ,5,175.25,212.75,wijs,17.567629341173124
me ,3,54.75,112.375,me,17.567629341173124
een ,4,170.5,231.0,een,17.567629341173124
"garage, ",8,140.125,287.75,garage,17.567629341173124
madame! ,8,272.0,319.0,madame,17.567629341173124
Maar ,5,107.875,107.875,maar,25.26048615415301
voordat ,8,188.125,263.875,voordat,17.567629341173124
ik ,3,130.75,130.75,ik,17.567629341173124
kon ,4,35.375,35.375,kon,17.567629341173124
"antwoorden, ",12,217.625,288.25,antwoorden,17.567629341173124
vloog ,6,59.375,59.375,vloog,17.567629341173124
hij ,4,177.5,249.25,hij,17.567629341173124
de ,3,64.125,95.75,de,17.567629341173124
straat ,7,186.625,258.375,straat,17.567629341173124
al ,3,36.75,36.75,al,17.567629341173124
op. ,4,137.875,162.0,op,17.567629341173124
Ik ,3,139.0,171.0,ik,25.26048615415301
rende ,6,183.25,344.625,rende,17.567629341173124
naar ,5,115.5,171.375,naar,17.567629341173124
het ,4,78.0,78.0,het,17.567629341173124
raam. ,6,103.875,131.25,raam,17.567629341173124
"Inderdaad, ",11,207.25,320.5,inderdaad,25.26048615415301
daar ,5,141.125,152.125,daar,17.567629341173124
ging ,5,191.75,215.0,ging,17.567629341173124
"hij, ",5,59.875,59.875,hij,17.567629341173124
de ,3,20.625,20.625,de,17.567629341173124
straat ,7,275.375,280.375,straat,17.567629341173124
zonder ,7,179.375,199.5,zonder,17.567629341173124
"hoed, ",6,125.625,174.25,hoed,17.567629341173124
en ,3,0.0,0.0,en,17.567629341173124
ondertussen ,12,237.125,407.875,ondertussen,17.567629341173124
druk ,5,86.0,126.125,druk,17.567629341173124
Ik ,3,67.875,67.875,ik,25.26048615415301
wendde ,7,129.875,186.625,wendde,17.567629341173124
me ,3,74.375,74.375,me,17.567629341173124
tot ,4,86.875,86.875,tot,17.567629341173124
Mary ,5,97.0,139.625,mary,17.567629341173124
met ,4,26.75,26.75,met,17.567629341173124
een ,4,57.0,57.0,een,17.567629341173124
wanhopig ,9,149.75,247.375,wanhopig,17.567629341173124
gebaar. ,8,131.375,131.375,gebaar,17.567629341173124
Hij ,4,55.125,55.125,hij,25.26048615415301
zal ,4,129.75,145.375,zal,17.567629341173124
zo ,3,34.625,34.625,zo,17.567629341173124
direct ,7,120.25,134.125,direct,17.567629341173124
wel ,4,79.0,79.0,wel,17.567629341173124
door ,5,109.875,168.125,door,17.567629341173124
een ,4,0.0,0.0,een,17.567629341173124
agent ,6,178.0,178.0,agent,17.567629341173124
aangehouden ,12,214.375,281.875,aangehouden,17.567629341173124
worden. ,8,96.5,165.125,worden,17.567629341173124
Daar ,5,123.5,136.875,daar,25.26048615415301
de ,3,153.75,153.75,de,17.567629341173124
hoek ,5,110.75,110.75,hoek,17.567629341173124
om! ,4,69.75,69.75,om,17.567629341173124
Onze ,5,70.125,70.125,onze,25.26048615415301
blikken ,8,216.375,283.875,blikken,17.567629341173124
ontmoetten ,11,203.0,249.5,ontmoetten,17.567629341173124
elkaar ,7,214.0,261.25,elkaar,17.567629341173124
en ,3,90.5,90.5,en,17.567629341173124
we ,3,74.125,74.125,we,17.567629341173124
bleven ,7,153.5,200.5,bleven,17.567629341173124
elkaar ,7,84.5,84.5,elkaar,17.567629341173124
hulpeloos ,10,187.75,289.0,hulpeloos,17.567629341173124
aankijken. ,11,124.875,149.125,aankijken,17.567629341173124
Wat ,4,26.125,26.125,wat,25.26048615415301
kan ,4,119.875,119.875,kan,17.567629341173124
er ,3,139.0,177.0,er,17.567629341173124
toch ,5,138.125,165.5,toch,17.567629341173124
aan ,4,121.875,121.875,aan,17.567629341173124
de ,3,19.375,19.375,de,17.567629341173124
hand ,5,60.0,60.0,hand,17.567629341173124
zijn? ,6,128.5,186.75,zijn,17.567629341173124
Ik ,3,80.125,80.125,ik,25.26048615415301
schudde ,8,136.25,162.0,schudde,17.567629341173124
het ,4,84.5,84.5,het,17.567629341173124
"hoofd, ",7,28.25,64.25,hoofd,17.567629341173124
?ik ,4,91.125,91.125,ik,17.567629341173124
weet ,5,130.75,130.75,weet,17.567629341173124
het ,4,81.875,81.875,het,17.567629341173124
niet. ,6,68.0,68.0,niet,17.567629341173124
Hij ,4,20.25,20.25,hij,25.26048615415301
was ,4,108.25,108.25,was,17.567629341173124
bezig ,6,170.25,170.25,bezig,17.567629341173124
een ,4,95.375,116.25,een,17.567629341173124
kaartenhuis ,12,204.5,262.125,kaartenhuis,17.567629341173124
te ,3,20.125,20.125,te,17.567629341173124
"bouwen, ",8,80.375,80.375,bouwen,17.567629341173124
toen ,5,88.625,88.625,toen,17.567629341173124
hij ,4,130.875,130.875,hij,17.567629341173124
plotseling ,11,142.5,142.5,plotseling,17.567629341173124
zei ,4,119.25,119.25,zei,17.567629341173124
dat ,4,105.75,105.75,dat,17.567629341173124
hij ,4,20.25,20.25,hij,17.567629341173124
een ,4,99.875,99.875,een,17.567629341173124
idee ,5,195.75,195.75,idee,17.567629341173124
had ,4,54.75,54.75,had,17.567629341173124
en ,3,20.375,20.375,en,17.567629341173124
"wegrende, ",10,247.375,359.375,wegrende,17.567629341173124
"enfin, ",7,266.0,266.0,enfin,17.567629341173124
dat ,4,54.5,54.5,dat,17.567629341173124
hebt ,5,140.5,140.5,hebt,17.567629341173124
u ,2,19.25,19.25,u,17.567629341173124
gezien. ,8,139.875,312.625,gezien,17.567629341173124
Nou ,4,124.0,124.0,nou,25.26048615415301
"ja, ",4,190.125,264.75,ja,17.567629341173124
zei ,4,30.875,30.875,zei,17.567629341173124
"Mary, ",6,154.875,154.875,mary,17.567629341173124
ik ,3,0.0,0.0,ik,17.567629341173124
denk ,5,160.0,173.875,denk,17.567629341173124
dat ,4,174.75,174.75,dat,17.567629341173124
hij ,4,44.5,81.5,hij,17.567629341173124
voor ,5,102.875,102.875,voor,17.599941891005518
het ,4,189.125,189.125,het,17.567629341173124
avondeten ,10,179.875,196.625,avondeten,17.567629341173124
wel ,4,46.5,46.5,wel,17.567629341173124
terug ,6,178.875,196.125,terug,17.567629341173124
zal ,4,63.875,63.875,zal,17.567629341173124
zijn. ,6,176.125,188.375,zijn,17.567629341173124
Maar ,5,72.125,96.5,maar,25.26048615415301
het ,4,93.75,113.375,het,17.567629341173124
werd ,5,202.25,202.25,werd,17.567629341173124
"nacht, ",7,117.0,117.0,nacht,17.567629341173124
en ,3,110.375,110.375,en,17.567629341173124
Poirot ,7,109.5,137.625,poirot,17.567629341173124
was ,4,74.5,120.75,was,17.567629341173124
nog ,4,122.125,143.75,nog,17.567629341173124
niet ,5,192.625,192.625,niet,17.567629341173124
terug. ,7,38.75,57.75,terug,17.567629341173124
Het ,4,192.0,192.0,het,25.26048615415301
plotselinge ,12,161.75,192.25,plotselinge,17.567629341173124
vertrek ,8,180.25,207.25,vertrek,17.567629341173124
van ,4,43.375,43.375,van,17.567629341173124
Poirot ,7,110.875,136.0,poirot,17.567629341173124
was ,4,23.625,23.625,was,17.567629341173124
ons ,4,155.125,155.125,ons,17.567629341173124
allemaal ,9,129.0,150.125,allemaal,17.567629341173124
een ,4,83.125,83.125,een,17.567629341173124
groot ,6,76.625,76.625,groot,17.567629341173124
raadsel. ,9,161.25,180.25,raadsel,17.567629341173124
De ,3,116.25,116.25,de,25.26048615415301
zondagochtend ,14,162.875,332.75,zondagochtend,17.567629341173124
verstreek ,10,282.125,302.125,verstreek,17.567629341173124
nog ,4,0.0,0.0,nog,17.567629341173124
steeds ,7,184.375,337.5,steeds,17.567629341173124
geen ,5,106.75,106.75,geen,17.567629341173124
Poirot. ,8,133.25,174.625,poirot,17.567629341173124
Maar ,5,80.625,80.625,maar,25.26048615415301
om ,3,55.375,55.375,om,17.567629341173124
een ,4,220.125,278.875,een,17.567629341173124
uur ,4,76.875,76.875,uur,17.567629341173124
of ,3,54.625,54.625,of,17.567629341173124
drie ,5,171.25,182.75,drie,17.567629341173124
deed ,5,114.625,179.75,deed,17.567629341173124
een ,4,0.0,0.0,een,17.567629341173124
hevig ,6,218.875,313.625,hevig,17.567629341173124
en ,3,13.5,13.5,en,17.567629341173124
aanhoudend ,11,213.0,334.5,aanhoudend,17.567629341173124
toeteren ,9,248.875,275.375,toeteren,17.567629341173124
ons ,4,59.125,59.125,ons,17.567629341173124
naar ,5,138.75,138.75,naar,17.567629341173124
het ,4,72.625,72.625,het,17.567629341173124
raam ,5,157.75,176.25,raam,17.567629341173124
"rennen, ",8,96.25,116.125,rennen,17.567629341173124
vanwaar ,8,106.0,106.0,vanwaar,17.567629341173124
we ,3,145.875,194.75,we,17.567629341173124
Poirot ,7,96.375,96.375,poirot,17.567629341173124
uit ,4,118.0,126.875,uit,17.567629341173124
een ,4,21.875,21.875,een,17.567629341173124
auto ,5,149.0,210.0,auto,17.567629341173124
zagen ,6,106.75,128.75,zagen,17.567629341173124
stappen ,8,211.125,256.75,stappen,17.567629341173124
in ,3,46.125,46.125,in,17.567629341173124
gezelschap ,11,216.125,280.875,gezelschap,17.567629341173124
van ,4,14.375,14.375,van,17.567629341173124
en ,3,69.125,69.125,en,17.567629341173124
De ,3,0.0,0.0,de,25.26048615415301
kleine ,7,180.625,204.75,kleine,17.567629341173124
man ,4,77.375,93.125,man,17.567629341173124
had ,4,114.625,125.0,had,17.567629341173124
een ,4,17.125,17.125,een,17.567629341173124
metamorfose ,12,153.0,493.625,metamorfose,17.567629341173124
ondergaan. ,11,180.75,321.25,ondergaan,17.567629341173124
Hij ,4,0.0,0.0,hij,25.26048615415301
straalde ,9,230.375,265.875,straalde,17.567629341173124
zo ,3,20.0,20.0,zo,17.567629341173124
van ,4,101.25,101.25,van,17.567629341173124
voldoening ,11,225.625,361.25,voldoening,17.567629341173124
dat ,4,24.625,24.625,dat,17.567629341173124
het ,4,113.125,113.125,het,17.567629341173124
haast ,6,168.0,168.0,haast,17.567629341173124
