word,wlen,firsttime,totaltime,word,sent_id,sent_pos,word_length,surprisal,entropy,entry,probability
he ,3,90.33333333333333,110.22222222222223,he,11,11,2,4.770643273467541,-60.19559287750114,4.933950565138353,0.008474926710619394
added. ,7,88.22222222222223,170.77777777777777,added,12,12,5,3.797225873331219,-60.19559287750114,5.123936776360428,0.022432917370883026
Your ,5,105.88888888888889,105.88888888888889,your,0,0,4,0.44514299576708566,0.3578207949138102,562.2480449059623,0.6407326474248081
mother ,7,171.33333333333334,247.22222222222223,mother,1,1,6,6.466312710722639,0.3578207949138102,7.199203850501182,0.0015549487210325345
keeps ,6,265.55555555555554,353.6666666666667,keeps,2,2,5,12.170136019568714,0.3578207949138102,7.952476923717158,5.182950757525274e-06
well? ,6,145.33333333333334,238.77777777777777,well,3,3,4,5.711704740034769,0.3578207949138102,10.157782193440895,0.0033070301101991604
I ,2,83.0,83.0,i,4,4,1,5.22020169419193,0.3578207949138102,4.591503870390836,0.005406238609541459
asked. ,7,261.22222222222223,372.22222222222223,asked,5,5,5,5.960111599142269,0.3578207949138102,5.303104018226801,0.0025796240721289625
"Oh, ",4,92.88888888888889,121.77777777777777,oh,0,0,2,4.082047821262164,0.08885689412453747,562.2480449059623,0.016872877612202023
yes. ,5,205.22222222222223,268.6666666666667,yes,1,1,3,5.643473087020077,0.08885689412453747,10.42206398059129,0.003540550388231871
I ,2,103.77777777777777,130.44444444444446,i,0,0,1,-1.0618397718538803,-2.542415432627553,562.2480449059623,2.8916861412081296
suppose ,8,184.88888888888889,312.3333333333333,suppose,1,1,7,7.212374792526029,-2.542415432627553,5.303104018226801,0.0007374038932154862
you ,4,86.22222222222223,86.22222222222223,you,2,2,3,5.507534315563657,-2.542415432627553,11.099972620147115,0.00405609611669649
know ,5,190.55555555555554,265.3333333333333,know,3,3,4,3.480348528786372,-2.542415432627553,5.343279985881214,0.030796675634078976
that ,5,184.77777777777777,184.77777777777777,that,4,4,4,2.420036288534083,-2.542415432627553,5.49930308428888,0.0889183906827883
she ,4,189.66666666666666,218.0,she,5,5,3,4.274688450902639,-2.542415432627553,6.170007455088655,0.013916383680400057
has ,4,139.66666666666666,139.66666666666666,has,6,6,3,3.3385142486277926,-2.542415432627553,5.404647571094592,0.03548964736232085
married ,8,205.0,307.44444444444446,married,7,7,7,15.013885523585719,-2.542415432627553,5.515337142291928,3.0168406076399677e-07
again? ,7,169.44444444444446,272.44444444444446,again,8,8,5,11.781405058572147,-2.542415432627553,9.115431860073334,7.64541024179156e-06
I ,2,23.0,23.0,i,0,0,1,-1.0618397718538803,-2.877315205294444,562.2480449059623,2.8916861412081296
am ,3,97.88888888888889,97.88888888888889,am,1,1,2,3.031013718033302,-2.877315205294444,5.303104018226801,0.04826668450918317
afraid ,7,169.11111111111111,241.44444444444446,afraid,2,2,6,6.173670425818102,-2.877315205294444,6.919224165740867,0.002083574343280837
I ,2,40.22222222222222,40.22222222222222,i,0,3,1,4.996599430218465,-2.877315205294444,9.94063503385044,0.006760898860625832
showed ,7,191.77777777777777,309.77777777777777,showed,4,4,6,14.477504770561172,-2.877315205294444,5.303104018226801,5.158216500957734e-07
my ,3,77.11111111111111,99.0,my,5,5,2,12.12856042395058,-2.877315205294444,7.786815343160159,5.402977194805115e-06
surprise ,9,197.88888888888889,274.3333333333333,surprise,6,6,8,13.720113260079565,-2.877315205294444,7.050128465477909,1.1000958340628018e-06
rather ,7,244.55555555555554,354.1111111111111,rather,7,7,6,11.733874610335903,-2.877315205294444,9.378595654957211,8.017574523355195e-06
plainly. ,9,339.1111111111111,555.2222222222222,plainly,8,8,7,12.085181033252088,-2.877315205294444,7.302158596117693,5.642512949567219e-06
Mrs. ,5,204.0,431.0,mrs,0,0,3,4.082047821262164,1.3723132231531812,562.2480449059623,0.016872877612202023
"Cavendish, ",11,244.88888888888889,748.8888888888889,cavendish,1,1,9,11.548819221363821,1.3723132231531812,10.453016108530894,9.647427857912683e-06
who ,4,103.0,127.55555555555556,who,2,2,3,11.351384208654743,1.3723132231531812,11.326629437036754,1.1753209465699098e-05
had ,4,211.77777777777777,373.6666666666667,had,3,3,3,3.3498403404254824,1.3723132231531812,5.6890066891156374,0.035089956101087574
married ,8,194.11111111111111,481.22222222222223,married,4,4,7,8.485428084716593,1.3723132231531812,5.623510590329287,0.00020645500046857955
John's ,7,182.11111111111111,434.8888888888889,johns,5,5,5,11.781405058572147,1.3723132231531812,9.115431860073334,7.64541024179156e-06
father ,7,211.22222222222223,440.44444444444446,father,6,6,6,11.538428898582158,1.3723132231531812,10.283010837747742,9.748190318097376e-06
when ,5,139.55555555555554,239.0,when,7,7,4,5.5558783606759485,1.3723132231531812,7.971499717224318,0.0038646724020556015
he ,3,171.0,269.55555555555554,he,8,8,2,2.4732745156041185,1.3723132231531812,5.201486915845427,0.08430833754488659
was ,4,212.88888888888889,265.6666666666667,was,9,9,3,2.297944882153034,1.3723132231531812,5.123936776360428,0.10046509932904985
a ,2,235.22222222222223,282.0,a,10,10,1,2.5747031933426507,1.3723132231531812,6.511084889382033,0.07617642911488617
widower ,8,206.88888888888889,384.1111111111111,widower,11,11,7,9.964058901631066,1.3723132231531812,7.842737769283253,4.7061330547788816e-05
with ,5,155.55555555555554,228.22222222222223,with,12,12,4,11.355572998222673,1.3723132231531812,11.306270406286876,1.1704080711340585e-05
two ,4,97.33333333333333,126.22222222222223,two,13,13,3,5.783915620475816,1.3723132231531812,5.960829467598924,0.003076644818287161
"sons, ",6,220.77777777777777,317.22222222222223,sons,14,14,4,6.782857577461659,1.3723132231531812,6.490551885425782,0.0011330325396319903
had ,4,125.88888888888889,237.22222222222223,had,3,15,3,11.569281493493097,1.3723132231531812,10.295179245602668,9.452025569079454e-06
been ,5,198.88888888888889,351.55555555555554,been,16,16,4,2.1911096955602005,1.3723132231531812,5.623510590329287,0.11179262398129239
a ,2,82.0,82.0,a,10,17,1,2.8730380241804743,1.3723132231531812,6.825798724193427,0.056526935259070196
handsome ,9,252.66666666666666,367.22222222222223,handsome,18,18,8,9.964058901631066,1.3723132231531812,7.842737769283253,4.7061330547788816e-05
woman ,6,190.55555555555554,265.55555555555554,woman,19,19,5,11.400527546365476,1.3723132231531812,11.088677334175282,1.1189580262859225e-05
of ,3,115.0,126.0,of,20,20,2,5.070140935680945,1.3723132231531812,7.414310117017861,0.006281534786031101
as ,3,70.33333333333333,99.44444444444444,as,21,21,2,8.414809961067018,1.3723132231531812,6.480488728684162,0.00022156158720222513
I ,2,52.22222222222222,52.22222222222222,i,22,22,1,4.861385429315173,1.3723132231531812,5.4696768494136,0.0077397535783084405
remembered ,11,251.66666666666666,535.5555555555555,remembered,23,23,10,14.477504770561172,1.3723132231531812,5.303104018226801,5.158216500957734e-07
her. ,5,167.55555555555554,207.77777777777777,her,24,24,3,5.570242724445516,1.3723132231531812,10.76612824005668,0.00380955564808033
She ,4,79.22222222222223,79.22222222222223,she,0,0,3,0.12192107353441414,0.958560630995483,562.2480449059623,0.8852182328919105
certainly ,10,247.11111111111111,432.3333333333333,certainly,1,1,9,14.044986247480196,0.958560630995483,5.404647571094592,7.94950294029401e-07
could ,6,228.55555555555554,271.55555555555554,could,2,2,5,12.00332853218074,0.958560630995483,8.727351718645082,6.123795143305555e-06
not ,4,176.11111111111111,221.22222222222223,not,3,3,3,3.0184617867735852,0.958560630995483,5.518045120313211,0.04887634280545617
be ,3,172.77777777777777,281.0,be,4,4,2,2.93872760631532,0.958560630995483,6.227521682274124,0.05293303757031841
a ,2,154.88888888888889,288.3333333333333,a,5,5,1,2.652727443075307,0.958560630995483,6.596015444569157,0.07045877844512789
day ,4,145.66666666666666,249.22222222222223,day,6,6,3,5.449103649833903,0.958560630995483,7.842737769283253,0.004300157410610589
less ,5,268.0,342.55555555555554,less,7,7,4,13.488608778072992,0.958560630995483,5.315201343286761,1.386665272077593e-06
than ,5,158.66666666666666,203.0,than,8,8,4,1.479515290340812,0.958560630995483,6.7727343578529275,0.227748053315481
seventy ,8,253.22222222222223,507.3333333333333,seventy,9,9,7,13.90176452914691,0.958560630995483,6.24035055640531,9.173612183186028e-07
now. ,5,123.22222222222223,209.88888888888889,now,10,10,3,11.347177799297308,0.958560630995483,11.347177799289733,1.1802752401860113e-05
I ,2,32.55555555555556,32.55555555555556,i,0,0,1,-1.0618397718538803,-2.3751218882669596,562.2480449059623,2.8916861412081296
recalled ,9,340.3333333333333,624.0,recalled,1,1,8,14.477504770561172,-2.3751218882669596,5.303104018226801,5.158216500957734e-07
her ,4,98.11111111111111,98.11111111111111,her,2,2,3,5.023246996339103,-2.3751218882669596,9.9167113202007,0.006583116613330319
as ,3,232.44444444444446,232.44444444444446,as,3,3,2,5.350918992617855,-2.3751218882669596,6.830413584381758,0.004743789488099864
an ,3,133.33333333333334,146.66666666666666,an,4,4,2,3.6792620896594186,-2.3751218882669596,5.4696768494136,0.025241593997969856
"energetic, ",11,254.66666666666666,470.77777777777777,energetic,5,5,9,8.845890222617504,-2.3751218882669596,6.918812406865484,0.00014397221583175223
autocratic ,11,193.66666666666666,802.4444444444445,autocratic,6,6,10,11.39250287733098,-2.3751218882669596,11.109033132542896,1.1279734185006977e-05
"personality, ",13,235.88888888888889,459.44444444444446,personality,7,7,11,11.359744314996973,-2.3751218882669596,11.286098269667276,1.1655360966529134e-05
somewhat ,9,386.1111111111111,440.3333333333333,somewhat,8,8,8,11.538428898582158,-2.3751218882669596,10.28491707328652,9.748190318097376e-06
inclined ,9,239.22222222222223,450.8888888888889,inclined,9,9,8,11.59921062594788,-2.3751218882669596,10.223604883155799,9.17332606456449e-06
to ,3,18.666666666666668,18.666666666666668,to,10,10,2,3.4385959189956665,-2.3751218882669596,11.024283251591223,0.03210973836509481
charitable ,11,260.22222222222223,623.5555555555555,charitable,11,11,10,16.84207046783902,-2.3751218882669596,6.567673216488289,4.848213449273787e-08
and ,4,62.55555555555556,62.55555555555556,and,12,12,3,11.376257730592295,-2.3751218882669596,11.193881838056988,1.146447160250384e-05
social ,7,214.11111111111111,362.8888888888889,social,13,13,6,6.385045280186709,-2.3751218882669596,7.898216133854422,0.0016865921246707902
"notoriety, ",11,247.77777777777777,403.55555555555554,notoriety,14,14,9,12.966738945471057,-2.3751218882669596,5.125149415525075,2.3367746234287695e-06
with ,5,197.55555555555554,298.3333333333333,with,15,15,4,11.351384208654743,-2.3751218882669596,11.326629437036782,1.1753209465699098e-05
a ,2,117.44444444444444,153.11111111111111,a,16,16,1,2.2273589680480286,-2.3751218882669596,5.960829467598924,0.10781279149395913
fondness ,9,156.77777777777777,503.6666666666667,fondness,17,17,8,10.655809015802719,-2.3751218882669596,7.842737769283253,2.3563562149651798e-05
for ,4,84.22222222222223,103.77777777777777,for,18,18,3,4.782890934948042,-2.3751218882669596,11.300548070055367,0.008371761731668903
opening ,8,223.88888888888889,402.1111111111111,opening,19,19,7,8.4974753739542,-2.3751218882669596,5.980942642187526,0.00020398269952747028
bazaars ,8,220.22222222222223,295.77777777777777,bazaars,20,20,7,11.967708489118767,-2.3751218882669596,8.670952003424585,6.345856427717976e-06
and ,4,94.77777777777777,116.22222222222223,and,12,21,3,11.347177799297308,-2.3751218882669596,11.347177799289733,1.1802752401860113e-05
playing ,8,175.55555555555554,342.44444444444446,playing,22,22,7,8.618359771745508,-2.3751218882669596,7.898216133854422,0.00018075649359290634
the ,4,107.77777777777777,107.77777777777777,the,23,23,3,3.1474089528745073,-2.3751218882669596,7.703323462072313,0.042963302715913615
Lady ,5,141.44444444444446,194.22222222222223,lady,24,24,4,8.603418902605705,-2.3751218882669596,8.130496259565017,0.00018347742866133639
Bountiful. ,11,303.3333333333333,594.3333333333334,bountiful,25,25,9,11.748090185911439,-2.3751218882669596,9.468128542697734,7.90440636778977e-06
She ,4,92.11111111111111,102.44444444444444,she,0,0,3,0.12192107353441414,0.7807539374219085,562.2480449059623,0.8852182328919105
was ,4,266.8888888888889,374.3333333333333,was,1,1,3,2.3860982279489207,0.7807539374219085,5.404647571094592,0.09198790040226756
a ,2,16.22222222222222,16.22222222222222,a,2,2,1,2.5747031933426507,0.7807539374219085,6.511084889382033,0.07617642911488617
most ,5,194.66666666666666,293.22222222222223,most,3,3,4,9.55905991638801,0.7807539374219085,7.842737769283253,7.055909894592583e-05
generous ,9,157.0,334.77777777777777,generous,4,4,8,13.472130920080112,0.7807539374219085,6.347836043929253,1.409703837334677e-06
"woman, ",7,100.77777777777777,127.88888888888889,woman,5,5,5,11.477419671521524,0.7807539374219085,10.724533424851233,1.0361436509557685e-05
and ,4,86.33333333333333,111.66666666666667,and,6,6,3,3.4124792897464507,0.7807539374219085,7.414310117017861,0.032959383132820534
possessed ,10,228.44444444444446,491.8888888888889,possessed,7,7,9,16.694031273608793,0.7807539374219085,7.898216133854422,5.6217863560241e-08
a ,2,71.33333333333333,71.33333333333333,a,2,8,1,4.8238411979661375,0.7807539374219085,11.096098540795168,0.008035860448544494
considerable ,13,200.55555555555554,621.1111111111111,considerable,9,9,12,8.355740049303359,0.7807539374219085,7.842737769283253,0.00023504347773288495
fortune ,8,214.22222222222223,329.8888888888889,fortune,10,10,7,11.458743792706244,0.7807539374219085,10.831007969084984,1.0556763718514452e-05
of ,3,53.0,75.11111111111111,of,11,11,2,11.42031193165854,0.7807539374219085,10.955763600401673,1.0970376848116699e-05
her ,4,164.33333333333334,222.11111111111111,her,12,12,3,5.029125949251497,0.7807539374219085,6.480488728684162,0.006544528321260709
own. ,5,120.0,145.33333333333334,own,13,13,3,4.0600270765435615,0.7807539374219085,6.830413584381758,0.01724855207785172
Their ,6,251.44444444444446,333.1111111111111,their,0,0,5,1.0263577403720898,0.9083836127786433,562.2480449059623,0.3583096435231553
Styles ,7,220.88888888888889,586.1111111111111,styles,1,1,6,14.62679512408967,0.9083836127786433,7.379217944109778,4.4428698349575407e-07
"Court, ",7,136.55555555555554,258.22222222222223,court,2,2,5,11.48479344439147,0.9083836127786433,10.52521498001296,1.0285314627774464e-05
had ,4,103.33333333333333,103.33333333333333,had,3,3,3,4.849953053029337,0.9083836127786433,6.507015645923879,0.007828745076463991
been ,5,181.55555555555554,323.44444444444446,been,4,4,4,2.1911096955602005,0.9083836127786433,5.623510590329287,0.11179262398129239
purchased ,10,257.0,471.6666666666667,purchased,5,5,9,14.497386022168495,0.9083836127786433,6.825798724193427,5.056677407531069e-07
by ,3,54.333333333333336,60.0,by,6,6,2,4.040338915258799,0.9083836127786433,9.436365563593919,0.017591509374245383
Mr. ,4,128.55555555555554,158.33333333333334,mr,7,7,2,6.457065309554959,0.9083836127786433,6.200175255018496,0.0015693946463399317
Cavendish ,10,210.66666666666666,348.0,cavendish,8,8,9,12.70167527090168,0.9083836127786433,7.804100588702277,3.0460183753234217e-06
early ,6,183.44444444444446,245.55555555555554,early,9,9,5,11.351384208654743,0.9083836127786433,11.326629437036754,1.1753209465699098e-05
in ,3,35.666666666666664,35.666666666666664,in,10,10,2,3.2784297057221874,0.9083836127786433,7.08569573772354,0.03768739066014891
their ,6,121.44444444444444,150.55555555555554,their,0,11,5,4.435782706651156,0.9083836127786433,5.691515004729287,0.01184579049913773
married ,8,119.33333333333333,231.22222222222223,married,12,12,7,14.62679512408967,0.9083836127786433,7.379217944109778,4.4428698349575407e-07
life. ,6,78.11111111111111,115.33333333333333,life,13,13,4,11.781405058572147,0.9083836127786433,9.115431860073334,7.64541024179156e-06
He ,3,134.66666666666666,176.77777777777777,he,0,0,2,-0.5098509159872645,1.8259405212526638,562.2480449059623,1.6650429451576678
had ,4,68.0,113.55555555555556,had,1,1,3,3.173956340014432,1.8259405212526638,5.123936776360428,0.041837745688522394
been ,5,217.77777777777777,342.8888888888889,been,2,2,4,2.1911096955602005,1.8259405212526638,5.623510590329287,0.11179262398129239
completely ,11,138.55555555555554,380.1111111111111,completely,3,3,10,6.672940091290876,1.8259405212526638,6.825798724193427,0.0012646750196235203
under ,6,162.33333333333334,209.44444444444446,under,4,4,5,11.904563996424878,1.8259405212526638,9.115385238823425,6.759484038926903e-06
his ,4,121.88888888888889,177.0,his,5,5,3,4.573887025898922,1.8259405212526638,5.983426921669882,0.010317776207697499
wife's ,7,202.66666666666666,245.0,wifes,6,6,5,7.449268296847435,1.8259405212526638,7.258295371326099,0.0005818672105412685
