word,wlen,firsttime,totaltime
dat ,4,131.0,178.3
zal ,4,168.6,168.6
een ,4,84.1,133.8
heel ,5,72.3,72.3
karwei ,7,270.2,314.7
zijn. ,6,146.3,218.2
"Luister, ",9,113.6,164.0
laat ,5,146.6,237.9
een ,4,173.1,233.3
van ,4,94.1,94.1
de ,3,55.0,55.0
dienstmeisjes ,14,247.8,382.1
naar ,5,102.2,159.6
beneden ,8,197.4,239.0
gaan ,5,85.6,85.6
om ,3,132.6,132.6
Baily ,6,206.4,306.3
te ,3,19.7,19.7
wekken ,7,271.7,365.7
en ,3,87.4,87.4
hem ,4,158.6,175.1
te ,3,58.5,58.5
zeggen ,7,184.4,202.1
dat ,4,33.8,33.8
hij ,4,89.0,125.7
onmiddellijk ,13,203.9,292.1
dokter ,7,183.0,270.2
Wilkins ,8,198.4,539.5
moet ,5,95.9,134.2
halen. ,7,218.6,304.4
"Kom, ",5,171.7,271.5
help ,5,87.5,97.0
eens ,5,167.5,167.5
met ,4,132.6,167.0
de ,3,70.1,70.1
deur. ,6,80.6,80.6
"O, ",3,98.2,98.2
wacht ,6,128.7,128.7
nog ,4,195.2,214.1
even. ,6,111.3,164.6
Kunnen ,7,174.5,219.2
we ,3,39.7,39.7
er ,3,71.0,71.0
niet ,5,107.9,141.5
via ,4,196.5,221.9
de ,3,33.5,44.4
kamer ,6,205.5,223.1
van ,4,39.8,52.2
juffrouw ,9,118.2,139.9
Cynthia ,8,176.0,335.8
"meneer, ",8,172.6,248.4
maar ,5,96.2,109.2
die ,4,179.0,196.4
deur ,5,127.1,156.2
zit ,4,122.8,139.4
altijd ,7,139.3,170.5
op ,3,86.2,86.2
de ,3,129.9,169.9
grendel. ,9,180.8,206.8
Die ,4,54.0,54.0
is ,3,164.8,234.3
nooit ,6,45.8,45.8
los. ,5,117.8,220.1
"Nou, ",5,180.6,198.8
we ,3,54.7,73.7
kunnen ,7,106.4,134.5
het ,4,74.6,74.6
in ,3,35.6,82.0
ieder ,6,107.4,107.4
geval ,6,96.9,124.8
proberen! ,10,156.6,162.5
Hij ,4,68.8,68.8
rende ,6,163.5,174.0
door ,5,95.9,122.1
de ,3,59.0,59.0
gang ,5,103.2,103.2
naar ,5,56.1,69.0
kamer. ,7,137.9,137.9
Daar ,5,85.2,165.4
probeerde ,10,169.4,241.3
Mary ,5,141.6,262.8
het ,4,88.0,110.6
"meisje, ",8,216.0,343.9
dat ,4,79.9,100.7
kennelijk ,10,226.7,449.8
uitzonderlijk ,14,219.4,525.8
vast ,5,81.5,92.9
in ,3,20.6,20.6
slaap ,6,204.6,366.1
te ,3,52.3,52.3
schudden. ,10,169.9,276.0
In ,3,33.0,33.0
een ,4,129.0,142.1
paar ,5,196.4,235.3
tellen ,7,76.7,76.7
was ,4,125.9,125.9
hij ,4,187.9,231.3
terug. ,7,151.2,190.6
Ook ,4,147.7,147.7
niets! ,7,146.7,146.7
Die ,4,122.2,122.2
zit ,4,177.0,343.0
ook ,4,114.6,128.1
dicht. ,7,113.3,124.7
We ,3,53.1,53.1
moeten ,7,197.6,291.9
de ,3,91.8,91.8
deur ,5,172.0,235.3
forceren. ,10,221.5,241.5
Ik ,3,23.0,23.0
geloof ,7,186.3,204.5
dat ,4,104.7,104.7
deze ,5,195.8,279.8
iets ,5,165.3,203.3
minder ,7,120.4,149.6
solide ,7,218.4,241.4
is ,3,112.4,175.0
dan ,4,102.1,118.6
die ,4,142.1,164.1
in ,3,49.6,49.6
de ,3,117.0,139.7
gang. ,6,59.6,59.6
Met ,4,55.8,90.3
inspanning ,11,294.9,386.7
van ,4,66.0,66.0
al ,3,113.6,132.1
onze ,5,117.8,117.8
krachten ,9,210.6,210.6
duwden ,7,151.0,173.2
we ,3,35.9,35.9
tegen ,6,223.7,266.6
de ,3,23.2,23.2
deur. ,6,99.5,118.5
Het ,4,43.3,43.3
was ,4,103.7,123.0
stevig ,7,233.4,294.2
en ,3,20.3,20.3
lange ,6,192.4,236.4
tijd ,5,184.6,211.5
bood ,5,116.4,116.4
het ,4,126.8,172.3
weerstand ,10,222.2,299.2
aan ,4,0.0,0.0
onze ,5,156.3,156.3
verwoede ,9,161.0,229.7
"pogingen, ",10,131.8,156.6
maar ,5,69.8,69.8
eindelijk ,10,225.5,303.8
voelden ,8,162.1,235.8
we ,3,55.6,55.6
het ,4,38.8,38.8
onder ,6,173.4,173.4
ons ,4,137.6,137.6
gewicht ,8,150.0,181.5
bezwijken ,10,155.8,183.5
en ,3,0.0,0.0
met ,4,102.8,118.7
een ,4,52.4,52.4
daverende ,10,154.1,187.0
klap ,5,84.2,84.2
vloog ,6,39.7,90.4
de ,3,53.5,72.9
deur ,5,147.2,179.9
tenslotte ,10,176.8,378.3
open. ,6,39.0,39.0
We ,3,112.1,112.1
struikelden ,12,164.9,182.6
tegelijk ,9,138.3,191.7
naar ,5,92.9,92.9
binnen; ,8,125.9,156.4
Lawrence ,9,145.0,182.9
hield ,6,96.6,96.6
nog ,4,116.6,116.6
steeds ,7,152.4,168.3
de ,3,46.3,46.3
kaars ,6,139.7,155.1
vast. ,6,65.8,65.8
Mevrouw ,8,219.3,232.0
lag ,4,70.8,88.5
op ,3,104.8,113.3
bed; ,5,148.3,148.3
hevige ,7,193.7,221.7
stuiptrekkingen ,16,338.7,429.0
teisterden ,11,292.6,417.6
haar ,5,130.5,162.6
lichaam ,8,170.6,188.8
en ,3,24.8,24.8
blijkbaar ,10,214.8,268.6
had ,4,53.3,53.3
ze ,3,57.9,57.9
daardoor ,9,208.6,284.9
het ,4,88.0,88.0
tafeltje ,9,211.6,325.2
naast ,6,60.8,91.9
haar ,5,195.7,250.3
bed ,4,54.9,69.7
omgestoten. ,12,208.9,322.5
Maar ,5,149.5,166.7
toen ,5,147.8,173.1
wij ,4,66.5,98.3
"binnenkwamen, ",14,195.6,305.3
ontspanden ,11,212.3,320.5
haar ,5,51.9,69.9
spieren ,8,234.6,263.5
zich ,5,111.7,148.9
en ,3,73.1,92.4
viel ,5,179.5,200.2
zij ,4,136.3,153.2
terug ,6,129.4,213.0
in ,3,94.2,146.8
de ,3,75.9,75.9
kussens. ,9,228.1,312.4
John ,5,146.4,156.5
liep ,5,97.8,111.1
de ,3,175.6,190.3
kamer ,6,90.4,111.2
door ,5,137.0,137.0
en ,3,48.4,48.4
stak ,5,74.3,74.3
de ,3,80.9,80.9
lamp ,5,124.8,124.8
aan. ,5,78.2,78.2
Hij ,4,80.2,80.2
stuurde ,8,211.3,425.7
"Annie, ",7,160.7,232.1
een ,4,137.3,137.3
van ,4,89.6,104.2
de ,3,53.8,53.8
"dienstmeisjes, ",15,211.6,439.1
naar ,5,94.5,94.5
"beneden, ",9,123.7,194.0
naar ,5,82.7,82.7
de ,3,132.6,169.9
"eetkamer, ",10,154.3,212.7
om ,3,0.0,0.0
cognac ,7,204.1,337.0
te ,3,90.0,104.3
halen. ,7,119.7,119.7
Toen ,5,164.8,181.7
liep ,5,130.2,166.8
hij ,4,61.0,61.0
naar ,5,96.7,115.7
zijn ,5,154.4,169.5
"moeder, ",8,80.6,80.6
terwijl ,8,96.7,111.9
ik ,3,37.8,37.8
de ,3,103.1,139.0
deur ,5,82.7,98.2
naar ,5,137.0,137.0
de ,3,118.8,145.3
gang ,5,61.0,88.4
van ,4,103.8,140.2
de ,3,105.8,132.1
grendel ,8,174.9,234.8
deed. ,6,95.3,95.3
Ik ,3,137.0,137.0
stond ,6,67.1,67.1
op ,3,44.4,44.4
het ,4,85.1,85.1
punt ,5,90.0,90.0
tegen ,6,81.0,93.8
Lawrence ,9,146.3,169.7
te ,3,0.0,0.0
zeggen ,7,161.5,172.5
dat ,4,67.8,67.8
ik ,3,97.5,134.4
hen ,4,56.1,85.7
liever ,7,140.8,226.3
alleen ,7,275.6,288.1
"liet, ",6,129.1,129.1
nu ,3,105.4,115.1
ik ,3,86.1,86.1
toch ,5,241.7,316.4
verder ,7,154.7,294.3
niets ,6,194.5,258.8
kon ,4,183.9,193.8
"doen, ",6,111.2,111.2
toen ,5,53.2,85.6
de ,3,94.8,94.8
woorden ,8,163.0,207.0
me ,3,89.2,109.1
op ,3,80.5,125.9
de ,3,61.9,65.6
lippen ,7,134.6,134.6
bestierven. ,12,288.1,373.1
Nog ,4,76.7,93.0
nooit ,6,169.5,184.1
heb ,4,88.8,146.0
ik ,3,40.9,40.9
een ,4,119.3,162.3
man ,4,119.8,143.0
zo ,3,36.4,36.4
van ,4,68.0,68.0
streek ,7,180.2,180.2
gezien. ,8,120.8,141.9
Hij ,4,0.0,0.0
was ,4,151.2,178.9
lijkbleek; ,11,232.1,286.8
de ,3,45.4,45.4
kandelaar ,10,195.5,264.9
in ,3,31.6,31.6
zijn ,5,99.6,99.6
hand ,5,131.0,144.2
"trilde, ",8,154.3,172.7
kaarsvet ,9,203.7,308.5
drupte ,7,191.8,234.4
op ,3,18.4,18.4
het ,4,107.8,107.8
vloerkleed; ,12,246.8,373.5
zijn ,5,170.5,204.0
"ogen, ",6,158.9,196.4
vol ,4,139.3,156.8
angst ,6,178.1,225.6
(of ,4,56.8,56.8
wat ,4,72.3,79.9
het ,4,22.7,22.7
dan ,4,182.5,296.6
ook ,4,96.6,96.6
"was), ",6,38.0,38.0
staarden ,9,241.4,264.8
strak ,6,144.6,213.2
over ,5,169.5,223.9
mij ,4,190.9,190.9
heen ,5,174.2,238.9
naar ,5,102.8,117.5
een ,4,95.1,95.1
bepaald ,8,155.5,230.8
punt ,5,175.6,192.9
op ,3,80.9,121.2
de ,3,87.0,117.7
muur. ,6,22.9,40.4
Het ,4,26.5,26.5
was ,4,229.9,229.9
alsof ,6,94.2,117.3
hij ,4,54.1,54.1
versteend ,10,209.7,314.1
was ,4,106.5,106.5
door ,5,143.4,159.9
iets ,5,67.2,72.6
dat ,4,61.9,61.9
hij ,4,65.5,87.9
had ,4,202.8,243.2
gezien. ,8,112.0,125.4
Onwillekeurig ,14,185.7,229.2
volgde ,7,117.6,140.8
ik ,3,32.4,32.4
zijn ,5,88.7,106.7
"blik, ",6,64.4,88.5
maar ,5,48.0,61.6
ik ,3,61.8,79.3
zag ,4,131.2,160.1
niets ,6,161.1,205.0
ongewoons. ,11,137.4,229.1
De ,3,113.5,113.5
nog ,4,176.9,215.9
wat ,4,87.0,95.5
as ,3,69.1,69.1
in ,3,73.1,73.1
de ,3,163.9,163.9
open ,5,161.3,171.6
haard ,6,170.8,185.8
en ,3,106.5,124.7
de ,3,36.3,36.3
rij ,4,116.4,116.4
stijve ,7,96.6,153.5
op ,3,184.1,235.8
de ,3,12.7,12.7
schoorsteenmantel ,18,212.0,414.5
zagen ,6,153.0,186.6
er ,3,87.1,87.1
volkomen ,9,191.4,277.7
onschuldig ,11,274.1,438.2
uit. ,5,67.5,67.5
De ,3,90.2,117.1
aanval ,7,214.2,315.3
van ,4,160.8,172.2
mevrouw ,8,61.3,61.3
was ,4,90.2,90.2
niet ,5,149.5,162.8
zo ,3,45.4,45.4
hevig ,6,212.3,235.4
meer. ,6,74.7,74.7
Ze ,3,27.6,27.6
sprak ,6,214.3,240.7
nu ,3,79.0,79.0
met ,4,83.2,125.3
horten ,7,208.8,228.5
en ,3,51.4,63.2
stoten: ,8,130.6,188.8
Al ,3,57.4,57.4
"beter, ",7,145.1,165.2
heel ,5,221.7,221.7
"plotseling, ",12,200.5,388.8
dom ,4,162.7,170.8
van ,4,198.2,243.9
"me, ",4,29.7,29.7
om ,3,76.1,76.1
mezelf ,7,230.2,295.6
op ,3,44.3,44.3
te ,3,70.4,70.4
sluiten. ,9,242.4,290.0
Er ,3,34.3,34.3
viel ,5,213.6,255.5
een ,4,70.3,70.3
schaduw ,8,173.1,269.1
over ,5,76.3,76.3
het ,4,102.3,120.8
bed; ,5,176.8,244.6
zag ,4,207.1,242.0
ik ,3,79.2,79.2
Mary ,5,169.0,234.2
Cavendish ,10,191.4,288.8
bij ,4,58.4,58.4
de ,3,62.6,62.6
deur ,5,160.6,183.8
"staan, ",7,120.7,143.0
met ,4,118.7,118.7
haar ,5,252.5,381.4
arm ,4,78.7,117.1
om ,3,80.8,80.8
Cynthia ,8,260.1,354.3
heen. ,6,118.9,173.1
Het ,4,50.3,50.3
leek ,5,160.4,160.4
alsof ,6,109.0,169.0
ze ,3,108.5,108.5
het ,4,142.5,160.4
"meisje, ",8,129.6,143.9
dat ,4,59.6,59.6
er ,3,121.4,147.9
volkomen ,9,122.0,122.0
versuft ,8,245.7,310.8
en ,3,28.7,28.7
vreemd ,7,134.3,134.3
"uitzag, ",8,255.8,299.1
steunde. ,9,214.3,257.0
Ze ,3,68.3,99.8
had ,4,132.1,142.1
een ,4,121.2,121.2
kleur ,6,134.2,134.2
en ,3,40.8,40.8
moest ,6,200.0,239.3
steeds ,7,166.5,271.3
geeuwen. ,9,211.4,228.4
Die ,4,100.8,118.9
arme ,5,74.6,91.8
Cynthia ,8,217.0,276.8
is ,3,64.6,93.3
vreselijk ,10,162.4,278.9
"geschrokken, ",13,227.3,329.6
zei ,4,93.0,115.9
Mary ,5,225.3,290.9
"fluisterend, ",13,208.6,350.9
maar ,5,155.3,202.2
toch ,5,138.1,239.9
duidelijk ,10,149.2,164.3
hoorbaar. ,10,131.4,275.9
Ik ,3,119.4,119.4
zag ,4,123.0,127.3
dat ,4,136.6,173.2
zij ,4,113.4,113.4
haar ,5,165.6,200.7
witte ,6,126.4,196.6
aan ,4,75.2,75.2
"had, ",5,139.0,168.8
dus ,4,106.7,106.7
het ,4,104.9,104.9
moest ,6,143.2,176.8
al ,3,90.6,90.6
later ,6,162.9,171.9
zijn ,5,145.6,167.4
dan ,4,62.2,62.2
ik ,3,25.9,25.9
dacht. ,7,184.0,223.2
Een ,4,110.7,110.7
streepje ,9,237.2,658.8
daglicht ,9,236.0,354.7
kwam ,5,107.9,127.4
door ,5,159.5,159.5
een ,4,111.7,152.7
kier ,5,151.3,151.3
in ,3,39.0,39.0
de ,3,138.5,164.6
gordijnen ,10,141.3,214.5
en ,3,14.7,14.7
ik ,3,125.4,125.4
zag ,4,82.8,82.8
dat ,4,135.4,158.0
de ,3,0.0,0.0
klok ,5,183.6,204.0
op ,3,85.0,85.0
de ,3,96.8,115.5
schoorsteenmantel ,18,246.0,413.9
bijna ,6,157.8,196.0
op ,3,41.6,69.1
vijf ,5,144.5,235.1
uur ,4,111.5,147.2
stond. ,7,123.0,143.1
Een ,4,80.2,80.2
gesmoorde ,10,226.6,367.9
kreet ,6,120.1,154.8
uit ,4,169.0,169.0
het ,4,0.0,0.0
bed ,4,89.9,106.9
deed ,5,273.9,294.7
me ,3,29.3,29.3
opschrikken. ,13,183.0,232.7
De ,3,20.2,20.2
arme ,5,151.2,192.6
vrouw ,6,171.1,189.8
werd ,5,62.3,62.3
opnieuw ,8,178.9,197.4
getroffen ,10,217.5,225.1
door ,5,43.8,43.8
een ,4,89.3,110.1
aanval ,7,131.3,131.3
van ,4,34.4,34.4
vreselijke ,11,232.6,288.8
krampen. ,9,120.3,120.3
Het ,4,63.4,63.4
was ,4,103.9,103.9
afschuwelijk ,13,201.2,217.9
om ,3,71.0,71.0
te ,3,82.2,82.2
zien. ,6,117.6,117.6
De ,3,12.1,12.1
hele ,5,131.6,131.6
kamer ,6,160.4,178.4
was ,4,101.7,101.7
in ,3,89.2,89.2
rep ,4,102.5,102.5
en ,3,45.1,45.1
roer. ,6,117.7,148.0
Wij ,4,185.8,185.8
stonden ,8,152.6,169.4
allemaal ,9,119.2,119.2
om ,3,59.6,59.6
haar ,5,94.4,106.2
"heen, ",6,95.8,95.8
niet ,5,89.4,178.2
bij ,4,87.3,100.9
machte ,7,166.5,279.4
haar ,5,88.7,88.7
te ,3,76.5,76.5
helpen ,7,142.6,158.4
of ,3,14.4,14.4
haar ,5,177.3,258.3
pijn ,5,140.1,140.1
te ,3,14.1,14.1
verlichten. ,12,196.1,323.3
Een ,4,104.5,104.5
laatste ,8,240.4,258.1
stuiptrekking ,14,233.5,353.0
bracht ,7,194.7,246.5
haar ,5,102.6,137.7
omhoog ,7,184.1,265.1
totdat ,7,158.0,176.9
ze ,3,118.3,118.3
alleen ,7,201.7,263.7
nog ,4,140.1,140.1
op ,3,39.8,39.8
haar ,5,96.4,119.4
hoofd ,6,145.6,339.0
en ,3,30.5,30.5
haar ,5,95.5,194.1
hielen ,7,188.1,275.3
steunde ,8,194.3,320.3
en ,3,39.7,66.2
haar ,5,222.0,285.5
lichaam ,8,133.3,145.6
in ,3,23.1,23.1
een ,4,141.8,190.1
boog ,5,190.1,234.8
stond. ,7,221.9,334.3
Tevergeefs ,11,177.3,292.1
probeerden ,11,233.6,291.7
Mary ,5,112.7,157.5
en ,3,42.6,42.6
John ,5,165.7,188.1
haar ,5,134.7,201.2
nog ,4,81.4,105.6
wat ,4,122.0,158.5
cognac ,7,181.5,205.1
te ,3,43.0,43.0
geven. ,7,125.1,125.1
Er ,3,17.1,17.1
gingen ,7,176.6,258.7
minuten ,8,213.5,301.0
voorbij. ,9,110.7,119.9
Weer ,5,198.7,250.3
kromde ,7,231.3,310.0
haar ,5,124.5,159.9
lichaam ,8,97.0,135.9
zich ,5,92.0,105.7
op ,3,97.3,97.3
die ,4,117.2,161.3
eigenaardige ,13,227.2,300.7
manier. ,8,128.7,144.6
Op ,3,29.0,29.0
dat ,4,168.1,193.5
moment ,7,172.8,199.3
"kwam, ",6,94.7,109.8
"autoritair, ",12,231.5,578.1
dokter ,7,168.1,316.4
binnen. ,8,145.2,208.0
Een ,4,101.4,101.4
ogenblik ,9,254.1,383.0
bleef ,6,121.6,137.7
hij ,4,127.3,147.4
als ,4,167.5,179.8
aan ,4,155.8,155.8
de ,3,115.1,115.1
grond ,6,90.4,110.9
genageld ,9,212.4,361.3
staan ,6,166.4,190.2
en ,3,64.1,64.1
staarde ,8,189.8,258.7
naar ,5,34.1,34.1
de ,3,46.7,46.7
gestalte ,9,227.2,239.8
op ,3,18.3,18.3
het ,4,93.4,131.8
bed; ,5,94.4,94.4
op ,3,70.0,70.0
hetzelfde ,10,205.3,256.7
moment ,7,127.5,127.5
riep ,5,114.1,137.8
mevrouw ,8,194.3,261.4
met ,4,88.6,104.4
gesmoorde ,10,209.3,273.9
stem ,5,119.8,136.9
en ,3,9.1,9.1
haar ,5,157.7,208.4
ogen ,5,164.2,164.2
strak ,6,155.3,208.6
op ,3,51.8,51.8
de ,3,72.2,104.7
dokter ,7,192.1,249.4
gericht: ,9,167.6,228.4
"Alfred, ",8,172.2,340.5
"Alfred,... ",11,177.7,290.5
Toen ,5,151.3,151.3
viel ,5,94.5,94.5
ze ,3,82.9,82.9
bewegingloos ,13,198.2,271.7
achterover ,11,240.1,271.1
op ,3,37.6,37.6
het ,4,76.5,117.9
kussen. ,8,88.2,108.0
Met ,4,62.3,62.3
een ,4,110.7,133.2
stap ,5,200.2,224.1
stond ,6,155.2,257.6
de ,3,65.3,85.2
dokter ,7,57.1,78.8
naast ,6,168.1,285.8
het ,4,128.4,139.5
"bed, ",5,97.5,138.7
greep ,6,191.4,261.4
haar ,5,188.8,234.0
armen ,6,126.5,181.7
en ,3,60.4,77.0
bewoog ,7,160.8,270.1
ze ,3,143.8,143.8
krachtig ,9,196.1,327.2
op ,3,68.5,68.5
en ,3,153.0,176.1
neer ,5,186.4,265.8
"om, ",4,61.3,114.0
zoals ,6,277.8,295.4
ik ,3,20.4,20.4
"begreep, ",9,190.9,213.7
kunstmatige ,12,173.5,303.5
ademhaling ,11,230.7,353.7
toe ,4,59.5,84.0
te ,3,126.0,139.4
passen. ,8,135.7,151.6
Hij ,4,159.3,192.2
gaf ,4,118.7,177.6
een ,4,114.2,114.2
paar ,5,126.7,126.7
korte ,6,228.9,240.2
bevelen ,8,232.8,283.4
aan ,4,49.3,49.3
het ,4,30.4,30.4
personeel. ,11,198.7,344.6
Met ,4,104.5,104.5
een ,4,81.2,81.2
gebiedend ,10,232.2,327.5
gebaar ,7,161.8,197.0
dreef ,6,195.9,279.8
hij ,4,104.4,104.4
ons ,4,102.7,125.6
allemaal ,9,221.2,276.1
naar ,5,93.9,93.9
de ,3,117.8,135.2
deur. ,6,53.4,53.4
Gefascineerd ,13,194.6,327.1
keken ,6,165.4,180.5
we ,3,46.1,68.4
"toe, ",5,146.3,146.3
hoewel ,7,153.6,188.1
ik ,3,77.9,92.6
geloof ,7,181.6,293.6
dat ,4,94.5,116.4
we ,3,106.7,131.9
allemaal ,9,166.3,199.4
in ,3,28.3,28.3
ons ,4,158.7,187.8
hart ,5,120.3,120.3
al ,3,86.6,86.6
wisten ,7,114.0,114.0
dat ,4,51.5,51.5
het ,4,108.4,126.4
te ,3,73.4,73.4
laat ,5,57.6,57.6
was ,4,12.7,12.7
om ,3,96.1,96.1
nog ,4,81.0,81.0
iets ,5,97.2,97.2
te ,3,79.5,79.5
kunnen ,7,96.8,96.8
doen. ,6,67.5,130.1
Ik ,3,132.1,151.5
kon ,4,111.6,111.6
aan ,4,72.5,72.5
zijn ,5,92.9,109.5
gezicht ,8,124.0,124.0
zien ,5,113.3,128.8
dat ,4,104.2,158.7
hijzelf ,8,204.6,376.2
eigenlijk ,10,172.2,276.8
ook ,4,149.8,158.9
geen ,5,131.4,131.4
hoop ,5,159.6,159.6
meer ,5,169.5,169.5
had. ,5,30.3,30.3
Tenslotte ,10,154.4,200.5
gaf ,4,136.9,195.4
hij ,4,44.9,44.9
het ,4,173.5,180.8
op ,3,102.7,114.1
en ,3,130.1,130.1
met ,4,120.4,128.1
een ,4,112.3,112.3
ernstig ,8,187.7,225.7
gezicht ,8,166.2,166.2
schudde ,8,173.0,181.5
hij ,4,113.5,113.5
zijn ,5,196.2,227.3
hoofd. ,7,68.6,81.0
Op ,3,77.0,77.0
dat ,4,45.3,90.1
moment ,7,208.6,244.5
hoorden ,8,158.7,213.6
we ,3,9.7,9.7
voetstappen ,12,213.6,323.7
buiten ,7,164.5,193.3
de ,3,11.7,11.7
deur ,5,219.7,219.7
en ,3,60.5,60.5
dokter ,7,161.1,380.3
"Wilkins, ",9,200.0,310.0
de ,3,78.3,92.3
huisarts ,9,173.6,251.7
van ,4,15.6,15.6
mevrouw ,8,214.1,349.6
kwam ,5,57.2,57.2
binnenstormen. ,15,237.7,435.1
Hij ,4,69.2,69.2
was ,4,162.8,197.0
een ,4,134.1,194.7
"welgedaan, ",11,280.3,430.5
zenuwachtig ,12,212.2,267.2
druk ,5,111.3,131.3
mannetje. ,10,192.1,363.8
In ,3,133.0,133.0
een ,4,103.8,146.0
paar ,5,172.9,206.1
woorden ,8,176.7,231.9
legde ,6,171.3,240.1
dokter ,7,131.2,148.7
hem ,4,95.7,95.7
uit ,4,183.3,200.6
hoe ,4,139.2,139.2
hij ,4,58.9,58.9
toevallig ,10,196.7,320.7
langs ,6,161.2,291.5
het ,4,161.1,175.0
hek ,4,45.0,64.7
van ,4,99.2,117.1
de ,3,86.3,86.3
oprijlaan ,10,229.2,291.1
had ,4,81.9,81.9
gelopen ,8,211.9,312.3
toen ,5,145.8,191.0
de ,3,100.9,117.6
auto ,5,95.9,101.7
langskwam ,10,182.6,277.4
en ,3,42.1,42.1
hoe ,4,193.2,269.0
hij ,4,172.4,216.4
zo ,3,65.0,72.1
snel ,5,82.8,82.8
mogelijk ,9,102.8,148.1
naar ,5,53.2,53.2
het ,4,56.7,74.8
huis ,5,91.2,109.3
gerend ,7,174.3,190.7
"was, ",5,48.8,48.8
terwijl ,8,132.4,221.9
de ,3,85.1,85.1
auto ,5,132.5,132.5
doorreed ,9,189.5,286.5
om ,3,0.0,0.0
dokter ,7,147.8,214.7
Wilkins ,8,74.0,98.7
op ,3,76.6,76.6
te ,3,93.8,93.8
halen. ,7,112.5,112.5
Vaag ,5,168.0,279.6
wees ,5,149.5,207.7
hij ,4,106.4,125.3
naar ,5,115.4,115.4
het ,4,47.9,47.9
lichaam ,8,161.5,161.5
op ,3,0.0,0.0
het ,4,55.3,98.3
bed. ,5,52.6,52.6
Heel ,5,99.4,99.4
"droevig, ",9,113.0,113.0
mompelde ,9,218.9,261.0
dokter ,7,158.1,254.9
Wilkins. ,9,228.7,271.0
Die ,4,115.8,177.4
arme ,5,97.3,125.0
lieve ,6,175.4,241.9
vrouw. ,7,129.7,161.9
Deed ,5,182.9,182.9
altijd ,7,236.4,360.8
veel ,5,152.8,176.2
te ,3,168.3,207.6
te ,3,53.1,53.1
mijn ,5,176.7,211.4
advies ,7,143.8,182.8
in. ,4,90.5,90.5
Ik ,3,33.0,33.0
heb ,4,124.5,124.5
haar ,5,121.0,121.0
gewaarschuwd. ,14,208.5,299.5
Ze ,3,31.9,31.9
had ,4,186.7,194.6
helemaal ,9,147.1,216.0
geen ,5,34.4,34.4
sterk ,6,244.8,306.9
hart. ,6,189.1,207.2
'Kalm ,6,193.6,236.9
"aan,' ",6,94.2,118.7
heb ,4,62.0,83.2
ik ,3,66.0,81.1
tegen ,6,200.1,255.3
haar ,5,148.5,182.4
gezegd. ,8,119.4,147.3
'Heel ,6,171.7,224.3
kalm ,5,150.8,178.0
aan.' ,6,83.3,83.3
Maar ,5,167.3,167.3
nee ,4,64.7,104.5
"hoor, ",6,144.3,214.2
haar ,5,166.7,277.6
ijver ,6,132.0,170.6
om ,3,102.0,102.0
goed ,5,118.5,118.5
te ,3,62.1,62.1
doen ,5,126.0,158.2
was ,4,81.8,81.8
te ,3,92.9,92.9
sterk. ,7,106.0,106.0
De ,3,48.3,61.9
natuur ,7,166.1,200.0
heeft ,6,92.1,129.0
zijn ,5,176.8,185.2
tol ,4,91.3,115.7
De ,3,33.3,33.3
natuur ,7,157.4,190.4
heeft ,6,55.3,109.7
zijn ,5,171.0,216.1
tol ,4,104.0,104.0
Ik ,3,116.2,116.2
zag ,4,68.8,68.8
dat ,4,89.0,89.0
dokter ,7,132.0,179.4
de ,3,33.4,33.4
huisarts ,9,160.3,255.2
scherp ,7,154.3,233.1
"aankeek, ",9,176.4,191.0
ook ,4,130.0,159.3
toen ,5,186.0,248.7
hij ,4,110.0,110.0
zelf ,5,165.4,195.6
het ,4,55.8,55.8
woord ,6,172.3,237.8
nam: ,5,159.3,175.6
Het ,4,113.8,185.2
waren ,6,133.4,150.8
stuiptrekkingen ,16,227.8,327.2
van ,4,72.2,72.2
bijzonder ,10,270.2,292.5
heftige ,8,240.6,283.5
"aard, ",6,103.3,103.3
dokter ,7,157.1,213.7
Wilkins. ,9,119.2,130.9
Het ,4,0.0,0.0
spijt ,6,231.6,326.2
me ,3,97.8,97.8
dat ,4,60.5,150.3
u ,2,62.3,82.6
er ,3,109.8,135.8
niet ,5,117.5,156.1
op ,3,76.6,76.6
tijd ,5,113.2,113.2
bij ,4,126.3,166.2
was ,4,166.6,186.0
om ,3,44.8,44.8
het ,4,146.5,167.0
te ,3,87.3,87.3
zien. ,6,148.5,190.0
Het ,4,88.3,111.1
deed ,5,141.2,192.3
aan ,4,147.5,192.4
tetanus ,8,196.1,302.9
denken. ,8,162.8,270.2
Zo ,3,170.0,170.0
zo... ,6,113.4,164.5
zei ,4,85.9,109.1
dokter ,7,192.4,249.4
Wilkins ,8,102.2,140.4
nadenkend. ,11,182.1,240.2
Ik ,3,18.6,18.6
zou ,4,140.1,171.5
u ,2,35.5,57.8
graag ,6,167.3,226.7
even ,5,133.0,168.5
onder ,6,80.9,87.5
vier ,5,86.7,119.8
ogen ,5,137.7,157.2
"spreken, ",9,108.5,172.0
zei ,4,80.5,93.9
dokter ,7,164.7,247.5
Hij ,4,59.2,59.2
wendde ,7,194.0,366.0
zich ,5,151.7,225.4
tot ,4,144.2,144.2
John. ,6,95.7,95.7
Daar ,5,129.9,139.2
hebt ,5,133.9,243.1
u ,2,0.0,0.0
zeker ,6,153.6,192.3
geen ,5,91.0,91.0
